Exe0-2CCU,Exe1-2CCU,Exe4-2CCU,Exe3-2CCU,Exe2-2CCU,q1,q3,mean,median,mode,min,max,sstdev
-492.000000,-910.000000,-709.000000,-184.000000,-729.000000,-729.00,-492.00,-604.80,-709.00,-910.00,-910.00,-184.00,278.04
-492.000000,-911.000000,-1002.000000,-184.000000,-797.000000,-911.00,-492.00,-677.20,-797.00,-1002.00,-1002.00,-184.00,336.18
-492.000000,-910.000000,-1002.000000,-184.000000,-773.000000,-910.00,-492.00,-672.20,-773.00,-1002.00,-1002.00,-184.00,334.02
-492.000000,-910.000000,-1002.000000,-184.000000,-797.000000,-910.00,-492.00,-677.00,-797.00,-1002.00,-1002.00,-184.00,336.00
-492.000000,-910.000000,-1002.000000,-176.000000,-863.000000,-910.00,-492.00,-688.60,-863.00,-1002.00,-1002.00,-176.00,346.07
-492.000000,-910.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-718.00,-910.00,-1002.00,-1002.00,-184.00,365.52
-492.000000,-910.000000,-738.000000,-184.000000,-1002.000000,-910.00,-492.00,-665.20,-738.00,-1002.00,-1002.00,-184.00,331.74
-492.000000,-910.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-718.00,-910.00,-1002.00,-1002.00,-184.00,365.52
-492.000000,-787.000000,-1002.000000,-184.000000,-726.000000,-787.00,-492.00,-638.20,-726.00,-1002.00,-1002.00,-184.00,312.20
-492.000000,-762.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-688.40,-762.00,-1002.00,-1002.00,-184.00,351.82
-492.000000,-762.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-688.40,-762.00,-1002.00,-1002.00,-184.00,351.82
-492.000000,-762.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-688.40,-762.00,-1002.00,-1002.00,-184.00,351.82
-492.000000,-619.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-659.80,-619.00,-1002.00,-1002.00,-184.00,350.15
-492.000000,-609.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-657.80,-609.00,-1002.00,-1002.00,-184.00,350.47
-492.000000,-612.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-658.40,-612.00,-1002.00,-1002.00,-184.00,350.36
-492.000000,-612.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-658.40,-612.00,-1002.00,-1002.00,-184.00,350.36
-492.000000,-612.000000,-1002.000000,-184.000000,-315.000000,-612.00,-315.00,-521.00,-492.00,-1002.00,-1002.00,-184.00,314.84
-492.000000,-612.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-492.00,-658.40,-612.00,-1002.00,-1002.00,-184.00,350.36
-492.000000,-276.000000,-1002.000000,-184.000000,-1002.000000,-1002.00,-276.00,-591.20,-492.00,-1002.00,-1002.00,-184.00,391.32
-492.000000,-612.000000,-1002.000000,-184.000000,-784.000000,-784.00,-492.00,-614.80,-612.00,-1002.00,-1002.00,-184.00,307.91
-492.000000,-612.000000,-1002.000000,-184.000000,-569.000000,-612.00,-492.00,-571.80,-569.00,-1002.00,-1002.00,-184.00,293.02
-179.000000,-612.000000,-1002.000000,-184.000000,-565.000000,-612.00,-184.00,-508.40,-565.00,-1002.00,-1002.00,-179.00,343.26
-492.000000,-612.000000,-1002.000000,-176.000000,-565.000000,-612.00,-492.00,-569.40,-565.00,-1002.00,-1002.00,-176.00,295.69
-492.000000,-612.000000,-1002.000000,-179.000000,-565.000000,-612.00,-492.00,-570.00,-565.00,-1002.00,-1002.00,-179.00,294.69
-492.000000,-612.000000,-1002.000000,-176.000000,-565.000000,-612.00,-492.00,-569.40,-565.00,-1002.00,-1002.00,-176.00,295.69
-196.000000,-612.000000,-1002.000000,-133.000000,-565.000000,-612.00,-196.00,-501.60,-565.00,-1002.00,-1002.00,-133.00,352.09
-492.000000,-612.000000,-1002.000000,-133.000000,-565.000000,-612.00,-492.00,-560.80,-565.00,-1002.00,-1002.00,-133.00,310.26
-492.000000,-612.000000,-1002.000000,-133.000000,-565.000000,-612.00,-492.00,-560.80,-565.00,-1002.00,-1002.00,-133.00,310.26
-492.000000,-571.000000,-1002.000000,-133.000000,-565.000000,-571.00,-492.00,-552.60,-565.00,-1002.00,-1002.00,-133.00,309.11
