Exe0-4BCU,Exe1-4BCU,Exe4-4BCU,Exe3-4BCU,Exe2-4BCU,q1,q3,mean,median,mode,min,max,sstdev
-161.000000,-130.000000,-203.000000,-139.000000,-204.000000,-203.00,-139.00,-167.40,-161.00,-204.00,-204.00,-130.00,34.83
-161.000000,-128.000000,-203.000000,-140.000000,-204.000000,-203.00,-140.00,-167.20,-161.00,-204.00,-204.00,-128.00,35.18
-161.000000,-127.000000,-202.000000,-139.000000,-204.000000,-202.00,-139.00,-166.60,-161.00,-204.00,-204.00,-127.00,35.40
-161.000000,-129.000000,-199.000000,-139.000000,-204.000000,-199.00,-139.00,-166.40,-161.00,-204.00,-204.00,-129.00,34.11
-156.000000,-128.000000,-203.000000,-146.000000,-204.000000,-203.00,-146.00,-167.40,-156.00,-204.00,-204.00,-128.00,34.45
-161.000000,-127.000000,-203.000000,-140.000000,-204.000000,-203.00,-140.00,-167.00,-161.00,-204.00,-204.00,-127.00,35.46
-145.000000,-128.000000,-203.000000,-138.000000,-203.000000,-203.00,-138.00,-163.40,-145.00,-203.00,-203.00,-128.00,36.65
-160.000000,-131.000000,-203.000000,-141.000000,-204.000000,-203.00,-141.00,-167.80,-160.00,-204.00,-204.00,-131.00,34.22
-161.000000,-133.000000,-203.000000,-139.000000,-204.000000,-203.00,-139.00,-168.00,-161.00,-204.00,-204.00,-133.00,34.04
-161.000000,-130.000000,-203.000000,-139.000000,-204.000000,-203.00,-139.00,-167.40,-161.00,-204.00,-204.00,-130.00,34.83
-161.000000,-130.000000,-161.000000,-139.000000,-204.000000,-161.00,-139.00,-159.00,-161.00,-161.00,-204.00,-130.00,28.61
-161.000000,-129.000000,-197.000000,-138.000000,-204.000000,-197.00,-138.00,-165.80,-161.00,-204.00,-204.00,-129.00,33.85
-159.000000,-128.000000,-203.000000,-138.000000,-204.000000,-203.00,-138.00,-166.40,-159.00,-204.00,-204.00,-128.00,35.67
-161.000000,-128.000000,-203.000000,-137.000000,-126.000000,-161.00,-128.00,-151.00,-137.00,-203.00,-203.00,-126.00,32.23
-146.000000,-128.000000,-203.000000,-159.000000,-204.000000,-203.00,-146.00,-168.00,-159.00,-204.00,-204.00,-128.00,34.23
-157.000000,-126.000000,-203.000000,-139.000000,-204.000000,-203.00,-139.00,-165.80,-157.00,-204.00,-204.00,-126.00,36.13
-160.000000,-127.000000,-141.000000,-158.000000,-204.000000,-160.00,-141.00,-158.00,-158.00,-204.00,-204.00,-127.00,29.03
-161.000000,-128.000000,-169.000000,-139.000000,-204.000000,-169.00,-139.00,-160.20,-161.00,-204.00,-204.00,-128.00,29.51
-161.000000,-128.000000,-163.000000,-138.000000,-203.000000,-163.00,-138.00,-158.60,-161.00,-203.00,-203.00,-128.00,28.97
-161.000000,-128.000000,-138.000000,-139.000000,-203.000000,-161.00,-138.00,-153.80,-139.00,-203.00,-203.00,-128.00,30.03
-162.000000,-127.000000,-163.000000,-139.000000,-161.000000,-162.00,-139.00,-150.40,-161.00,-163.00,-163.00,-127.00,16.46
-162.000000,-126.000000,-142.000000,-136.000000,-203.000000,-162.00,-136.00,-153.80,-142.00,-203.00,-203.00,-126.00,30.48
-146.000000,-127.000000,-165.000000,-139.000000,-203.000000,-165.00,-139.00,-156.00,-146.00,-203.00,-203.00,-127.00,29.66
-161.000000,-128.000000,-137.000000,-139.000000,-205.000000,-161.00,-137.00,-154.00,-139.00,-205.00,-205.00,-128.00,30.98
-161.000000,-126.000000,-137.000000,-139.000000,-203.000000,-161.00,-137.00,-153.20,-139.00,-203.00,-203.00,-126.00,30.60
-161.000000,-127.000000,-137.000000,-146.000000,-189.000000,-161.00,-137.00,-152.00,-146.00,-189.00,-189.00,-127.00,24.17
-160.000000,-127.000000,-165.000000,-145.000000,-204.000000,-165.00,-145.00,-160.20,-160.00,-204.00,-204.00,-127.00,28.61
-160.000000,-126.000000,-138.000000,-139.000000,-204.000000,-160.00,-138.00,-153.40,-139.00,-204.00,-204.00,-126.00,30.82
-160.000000,-127.000000,-137.000000,-139.000000,-137.000000,-139.00,-137.00,-140.00,-137.00,-137.00,-160.00,-127.00,12.12
-158.000000,-127.000000,-167.000000,-146.000000,-204.000000,-167.00,-146.00,-160.40,-158.00,-204.00,-204.00,-127.00,28.61
-160.000000,-127.000000,-137.000000,-138.000000,-203.000000,-160.00,-137.00,-153.00,-138.00,-203.00,-203.00,-127.00,30.44
-157.000000,-127.000000,-165.000000,-138.000000,-203.000000,-165.00,-138.00,-158.00,-157.00,-203.00,-203.00,-127.00,29.31
-157.000000,-126.000000,-165.000000,-138.000000,-204.000000,-165.00,-138.00,-158.00,-157.00,-204.00,-204.00,-126.00,29.96
-157.000000,-126.000000,-165.000000,-139.000000,-204.000000,-165.00,-139.00,-158.20,-157.00,-204.00,-204.00,-126.00,29.79
-148.000000,-127.000000,-185.000000,-139.000000,-204.000000,-185.00,-139.00,-160.60,-148.00,-204.00,-204.00,-127.00,32.53
-133.000000,-127.000000,-170.000000,-139.000000,-204.000000,-170.00,-133.00,-154.60,-139.00,-204.00,-204.00,-127.00,32.21
-157.000000,-125.000000,-169.000000,-138.000000,-203.000000,-169.00,-138.00,-158.40,-157.00,-203.00,-203.00,-125.00,30.15
-156.000000,-125.000000,-169.000000,-138.000000,-196.000000,-169.00,-138.00,-156.80,-156.00,-196.00,-196.00,-125.00,27.62
-138.000000,-125.000000,-168.000000,-139.000000,-203.000000,-168.00,-138.00,-154.60,-139.00,-203.00,-203.00,-125.00,31.29
-152.000000,-125.000000,-152.000000,-127.000000,-205.000000,-152.00,-127.00,-152.20,-152.00,-152.00,-205.00,-125.00,32.26
-152.000000,-125.000000,-152.000000,-124.000000,-203.000000,-152.00,-125.00,-151.20,-152.00,-152.00,-203.00,-124.00,32.06
-152.000000,-125.000000,-153.000000,-135.000000,-203.000000,-153.00,-135.00,-153.60,-152.00,-203.00,-203.00,-125.00,30.03
-152.000000,-125.000000,-175.000000,-138.000000,-204.000000,-175.00,-138.00,-158.80,-152.00,-204.00,-204.00,-125.00,31.33
-152.000000,-125.000000,-152.000000,-138.000000,-203.000000,-152.00,-138.00,-154.00,-152.00,-152.00,-203.00,-125.00,29.61
-139.000000,-125.000000,-169.000000,-138.000000,-202.000000,-169.00,-138.00,-154.60,-139.00,-202.00,-202.00,-125.00,31.02
-141.000000,-124.000000,-169.000000,-138.000000,-205.000000,-169.00,-138.00,-155.40,-141.00,-205.00,-205.00,-124.00,32.18
-128.000000,-125.000000,-167.000000,-138.000000,-204.000000,-167.00,-128.00,-152.40,-138.00,-204.00,-204.00,-125.00,33.28
-161.25,-166.00,-205.25,-164.50,-207.00,-205.25,-164.50,-180.80,-166.00,-207.00,-207.00,-161.25,23.19
-153.00,-127.00,-168.75,-138.00,-204.00,-168.75,-138.00,-158.15,-153.00,-204.00,-204.00,-127.00,30.07
-163.09,-193.61,-188.73,-168.25,-241.83,-193.61,-168.25,-191.10,-188.73,-241.83,-241.83,-163.09,31.19
-160.00,-156.00,-203.00,-139.00,-204.00,-203.00,-156.00,-172.40,-160.00,-204.00,-204.00,-139.00,29.47
-161.00,-166.00,-203.00,-139.00,-204.00,-203.00,-161.00,-174.60,-166.00,-204.00,-204.00,-139.00,28.27
-294.00,-1002.00,-293.00,-295.00,-1002.00,-1002.00,-294.00,-577.20,-295.00,-1002.00,-1002.00,-293.00,387.79
-126.00,-124.00,-137.00,-124.00,-126.00,-126.00,-124.00,-127.40,-126.00,-126.00,-137.00,-124.00,5.46
31.41,152.89,25.67,52.80,146.04,31.41,146.04,81.76,52.80,25.67,25.67,152.89,62.67
