Exe0-4CCU,Exe1-4CCU,Exe3-4CCU,Exe2-4CCU,Exe4-4CCU,q1,q3,mean,median,mode,min,max,sstdev
-139.000000,-132.000000,-221.000000,-868.000000,-1002.000000,-868.00,-139.00,-472.40,-221.00,-1002.00,-1002.00,-132.00,426.38
-139.000000,-132.000000,-221.000000,-868.000000,-1002.000000,-868.00,-139.00,-472.40,-221.00,-1002.00,-1002.00,-132.00,426.38
-139.000000,-132.000000,-221.000000,-868.000000,-1002.000000,-868.00,-139.00,-472.40,-221.00,-1002.00,-1002.00,-132.00,426.38
-139.000000,-132.000000,-221.000000,-868.000000,-1002.000000,-868.00,-139.00,-472.40,-221.00,-1002.00,-1002.00,-132.00,426.38
-139.000000,-132.000000,-176.000000,-868.000000,-776.000000,-776.00,-139.00,-418.20,-176.00,-868.00,-868.00,-132.00,370.43
-139.000000,-132.000000,-179.000000,-868.000000,-864.000000,-864.00,-139.00,-436.40,-179.00,-868.00,-868.00,-132.00,392.58
-137.000000,-132.000000,-192.000000,-722.000000,-1002.000000,-722.00,-137.00,-437.00,-192.00,-1002.00,-1002.00,-132.00,401.09
-134.000000,-132.000000,-255.000000,-868.000000,-1002.000000,-868.00,-134.00,-478.20,-255.00,-1002.00,-1002.00,-132.00,422.63
-131.000000,-132.000000,-251.000000,-868.000000,-1002.000000,-868.00,-132.00,-476.80,-251.00,-1002.00,-1002.00,-131.00,423.77
-131.000000,-132.000000,-251.000000,-868.000000,-1002.000000,-868.00,-132.00,-476.80,-251.00,-1002.00,-1002.00,-131.00,423.77
-131.000000,-133.000000,-255.000000,-868.000000,-1002.000000,-868.00,-133.00,-477.80,-255.00,-1002.00,-1002.00,-131.00,423.04
-131.000000,-132.000000,-251.000000,-868.000000,-1002.000000,-868.00,-132.00,-476.80,-251.00,-1002.00,-1002.00,-131.00,423.77
-131.000000,-132.000000,-164.000000,-868.000000,-1002.000000,-868.00,-132.00,-459.40,-164.00,-1002.00,-1002.00,-131.00,436.94
-131.000000,-164.000000,-164.000000,-868.000000,-1002.000000,-868.00,-164.00,-465.80,-164.00,-164.00,-1002.00,-131.00,431.14
-134.000000,-164.000000,-209.000000,-868.000000,-1002.000000,-868.00,-164.00,-475.40,-209.00,-1002.00,-1002.00,-134.00,423.06
-134.000000,-132.000000,-165.000000,-1002.000000,-1002.000000,-1002.00,-134.00,-487.00,-165.00,-1002.00,-1002.00,-132.00,470.31
-134.000000,-132.000000,-195.000000,-1002.000000,-1002.000000,-1002.00,-134.00,-493.00,-195.00,-1002.00,-1002.00,-132.00,465.34
-133.000000,-132.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-133.00,-654.20,-1002.00,-1002.00,-1002.00,-132.00,476.24
-133.000000,-127.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-133.00,-653.20,-1002.00,-1002.00,-1002.00,-127.00,477.62
-132.000000,-132.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-132.00,-654.00,-1002.00,-1002.00,-1002.00,-132.00,476.52
-132.000000,-126.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-132.00,-652.80,-1002.00,-1002.00,-1002.00,-126.00,478.17
-291.00,-169.00,-417.75,-1002.00,-1002.00,-1002.00,-291.00,-576.35,-417.75,-1002.00,-1002.00,-169.00,398.39
-200.75,-138.25,-255.00,-868.00,-800.00,-800.00,-200.75,-452.40,-255.00,-868.00,-868.00,-138.25,351.62
-371.17,-193.87,-458.14,-916.35,-875.31,-875.31,-371.17,-562.97,-458.14,-916.35,-916.35,-193.87,318.77
-283.00,-168.00,-339.00,-1002.00,-1002.00,-1002.00,-283.00,-558.80,-339.00,-1002.00,-1002.00,-168.00,409.25
-1002.00,-169.00,-339.00,-1002.00,-1002.00,-1002.00,-339.00,-702.80,-1002.00,-1002.00,-1002.00,-169.00,414.08
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-131.00,-125.00,-164.00,-279.00,-180.00,-180.00,-131.00,-175.80,-164.00,-279.00,-279.00,-125.00,62.04
304.28,154.50,293.53,131.27,188.09,154.50,293.53,214.33,188.09,131.27,131.27,304.28,79.89
