Exe0-2CCU,Exe1-2CCU,Exe4-2CCU,Exe3-2CCU,Exe2-2CCU,q1,q3,mean,median,mode,min,max,sstdev
-561.000000,-121.000000,-215.000000,-483.000000,-494.000000,-494.00,-215.00,-374.80,-483.00,-561.00,-561.00,-121.00,194.00
-561.000000,-121.000000,-217.000000,-786.000000,-494.000000,-561.00,-217.00,-435.80,-494.00,-786.00,-786.00,-121.00,268.64
-561.000000,-121.000000,-217.000000,-1002.000000,-494.000000,-561.00,-217.00,-479.00,-494.00,-1002.00,-1002.00,-121.00,345.43
-561.000000,-121.000000,-217.000000,-698.000000,-494.000000,-561.00,-217.00,-418.20,-494.00,-698.00,-698.00,-121.00,241.47
-561.000000,-121.000000,-217.000000,-1002.000000,-494.000000,-561.00,-217.00,-479.00,-494.00,-1002.00,-1002.00,-121.00,345.43
-561.000000,-121.000000,-217.000000,-1002.000000,-494.000000,-561.00,-217.00,-479.00,-494.00,-1002.00,-1002.00,-121.00,345.43
-561.000000,-121.000000,-217.000000,-1002.000000,-494.000000,-561.00,-217.00,-479.00,-494.00,-1002.00,-1002.00,-121.00,345.43
-561.000000,-121.000000,-217.000000,-302.000000,-494.000000,-494.00,-217.00,-339.00,-302.00,-561.00,-561.00,-121.00,185.13
-561.000000,-113.000000,-217.000000,-302.000000,-494.000000,-494.00,-217.00,-337.40,-302.00,-561.00,-561.00,-113.00,187.50
-434.000000,-111.000000,-217.000000,-301.000000,-377.000000,-377.00,-217.00,-288.00,-301.00,-434.00,-434.00,-111.00,128.23
-397.000000,-113.000000,-217.000000,-184.000000,-355.000000,-355.00,-184.00,-253.20,-217.00,-397.00,-397.00,-113.00,119.16
-397.000000,-113.000000,-217.000000,-184.000000,-355.000000,-355.00,-184.00,-253.20,-217.00,-397.00,-397.00,-113.00,119.16
-1002.000000,-113.000000,-217.000000,-184.000000,-355.000000,-355.00,-184.00,-374.20,-217.00,-1002.00,-1002.00,-113.00,361.81
-1002.000000,-113.000000,-217.000000,-184.000000,-355.000000,-355.00,-184.00,-374.20,-217.00,-1002.00,-1002.00,-113.00,361.81
-1002.000000,-113.000000,-217.000000,-184.000000,-375.000000,-375.00,-184.00,-378.20,-217.00,-1002.00,-1002.00,-113.00,361.65
-647.00,-170.00,-711.50,-1002.00,-1002.00,-1002.00,-647.00,-706.50,-711.50,-1002.00,-1002.00,-170.00,341.33
-412.00,-122.75,-299.00,-711.00,-494.00,-494.00,-299.00,-407.75,-412.00,-711.00,-711.00,-122.75,219.36
-591.81,-280.68,-521.82,-787.95,-816.33,-787.95,-521.82,-599.72,-591.81,-816.33,-816.33,-280.68,218.10
-561.00,-163.00,-350.00,-1002.00,-1002.00,-1002.00,-350.00,-615.60,-561.00,-1002.00,-1002.00,-163.00,379.80
-561.00,-163.00,-299.00,-1002.00,-1002.00,-1002.00,-299.00,-605.40,-561.00,-1002.00,-1002.00,-163.00,389.28
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-156.00,-111.00,-171.00,-135.00,-277.00,-171.00,-135.00,-170.00,-156.00,-277.00,-277.00,-111.00,63.94
266.06,291.81,277.38,310.22,264.52,266.06,291.81,282.00,277.38,264.52,264.52,310.22,19.19
