Exe2-1BCU,Exe3-1BCU,Exe4-1BCU,Exe1-1BCU,Exe0-1BCU,q1,q3,mean,median,mode,min,max,sstdev
-160.000000,-197.000000,-170.000000,-156.000000,-204.000000,-197.00,-160.00,-177.40,-170.00,-204.00,-204.00,-156.00,21.84
-156.000000,-197.000000,-170.000000,-162.000000,-123.000000,-170.00,-156.00,-161.60,-162.00,-197.00,-197.00,-123.00,26.67
-161.000000,-197.000000,-169.000000,-131.000000,-203.000000,-197.00,-161.00,-172.20,-169.00,-203.00,-203.00,-131.00,29.14
-162.000000,-197.000000,-139.000000,-163.000000,-203.000000,-197.00,-162.00,-172.80,-163.00,-203.00,-203.00,-139.00,26.71
-163.000000,-197.000000,-139.000000,-156.000000,-203.000000,-197.00,-156.00,-171.60,-163.00,-203.00,-203.00,-139.00,27.44
-160.000000,-197.000000,-139.000000,-159.000000,-127.000000,-160.00,-139.00,-156.40,-159.00,-197.00,-197.00,-127.00,26.62
-162.000000,-196.000000,-139.000000,-161.000000,-203.000000,-196.00,-161.00,-172.20,-162.00,-203.00,-203.00,-139.00,26.68
-160.000000,-196.000000,-165.000000,-129.000000,-200.000000,-196.00,-160.00,-170.00,-165.00,-200.00,-200.00,-129.00,29.08
-163.000000,-197.000000,-165.000000,-154.000000,-130.000000,-165.00,-154.00,-161.80,-163.00,-197.00,-197.00,-130.00,24.10
-156.000000,-196.000000,-139.000000,-126.000000,-130.000000,-156.00,-130.00,-149.40,-139.00,-196.00,-196.00,-126.00,28.49
-160.000000,-135.000000,-139.000000,-130.000000,-203.000000,-160.00,-135.00,-153.40,-139.00,-203.00,-203.00,-130.00,29.99
-153.000000,-168.000000,-139.000000,-156.000000,-203.000000,-168.00,-153.00,-163.80,-156.00,-203.00,-203.00,-139.00,24.22
-162.000000,-125.000000,-147.000000,-129.000000,-203.000000,-162.00,-129.00,-153.20,-147.00,-203.00,-203.00,-125.00,31.53
-156.000000,-196.000000,-147.000000,-127.000000,-203.000000,-196.00,-147.00,-165.80,-156.00,-203.00,-203.00,-127.00,32.60
-148.000000,-168.000000,-147.000000,-127.000000,-126.000000,-148.00,-127.00,-143.20,-147.00,-168.00,-168.00,-126.00,17.40
-158.000000,-168.000000,-146.000000,-130.000000,-133.000000,-158.00,-133.00,-147.00,-146.00,-168.00,-168.00,-130.00,16.19
-162.000000,-197.000000,-146.000000,-157.000000,-203.000000,-197.00,-157.00,-173.00,-162.00,-203.00,-203.00,-146.00,25.41
-162.000000,-196.000000,-146.000000,-127.000000,-199.000000,-196.00,-146.00,-166.00,-162.00,-199.00,-199.00,-127.00,31.33
-162.000000,-196.000000,-146.000000,-125.000000,-202.000000,-196.00,-146.00,-166.20,-162.00,-202.00,-202.00,-125.00,32.76
-162.000000,-196.000000,-146.000000,-124.000000,-192.000000,-192.00,-146.00,-164.00,-162.00,-196.00,-196.00,-124.00,30.56
-162.000000,-161.000000,-146.000000,-124.000000,-203.000000,-162.00,-146.00,-159.20,-161.00,-203.00,-203.00,-124.00,28.91
-126.000000,-161.000000,-147.000000,-124.000000,-203.000000,-161.00,-126.00,-152.20,-147.00,-203.00,-203.00,-124.00,32.28
-154.000000,-161.000000,-147.000000,-124.000000,-203.000000,-161.00,-147.00,-157.80,-154.00,-203.00,-203.00,-124.00,28.84
-157.000000,-161.000000,-147.000000,-124.000000,-150.000000,-157.00,-147.00,-147.80,-150.00,-161.00,-161.00,-124.00,14.41
-162.000000,-160.000000,-147.000000,-124.000000,-203.000000,-162.00,-147.00,-159.20,-160.00,-203.00,-203.00,-124.00,28.79
-147.000000,-160.000000,-154.000000,-124.000000,-203.000000,-160.00,-147.00,-157.60,-154.00,-203.00,-203.00,-124.00,28.81
-142.000000,-162.000000,-147.000000,-124.000000,-203.000000,-162.00,-142.00,-155.60,-147.00,-203.00,-203.00,-124.00,29.77
-162.000000,-134.000000,-147.000000,-124.000000,-203.000000,-162.00,-134.00,-154.00,-147.00,-203.00,-203.00,-124.00,30.88
-162.000000,-134.000000,-147.000000,-122.000000,-203.000000,-162.00,-134.00,-153.60,-147.00,-203.00,-203.00,-122.00,31.37
-159.000000,-135.000000,-154.000000,-124.000000,-202.000000,-159.00,-135.00,-154.80,-154.00,-202.00,-202.00,-124.00,29.94
-160.000000,-129.000000,-150.000000,-124.000000,-203.000000,-160.00,-129.00,-153.20,-150.00,-203.00,-203.00,-124.00,31.52
-162.000000,-132.000000,-147.000000,-124.000000,-203.000000,-162.00,-132.00,-153.60,-147.00,-203.00,-203.00,-124.00,31.21
-162.000000,-129.000000,-147.000000,-124.000000,-203.000000,-162.00,-129.00,-153.00,-147.00,-203.00,-203.00,-124.00,31.76
-156.000000,-131.000000,-147.000000,-123.000000,-203.000000,-156.00,-131.00,-152.00,-147.00,-203.00,-203.00,-123.00,31.32
-162.000000,-128.000000,-147.000000,-124.000000,-203.000000,-162.00,-128.00,-152.80,-147.00,-203.00,-203.00,-124.00,31.95
-162.000000,-129.000000,-147.000000,-124.000000,-138.000000,-147.00,-129.00,-140.00,-138.00,-162.00,-162.00,-124.00,15.12
-162.000000,-127.000000,-147.000000,-124.000000,-149.000000,-149.00,-127.00,-141.80,-147.00,-162.00,-162.00,-124.00,15.99
-162.000000,-128.000000,-139.000000,-124.000000,-203.000000,-162.00,-128.00,-151.20,-139.00,-203.00,-203.00,-124.00,32.51
-161.000000,-129.000000,-139.000000,-124.000000,-203.000000,-161.00,-129.00,-151.20,-139.00,-203.00,-203.00,-124.00,32.25
-162.000000,-127.000000,-139.000000,-123.000000,-203.000000,-162.00,-127.00,-150.80,-139.00,-203.00,-203.00,-123.00,32.90
-162.000000,-127.000000,-139.000000,-123.000000,-202.000000,-162.00,-127.00,-150.60,-139.00,-202.00,-202.00,-123.00,32.50
-160.000000,-127.000000,-161.000000,-123.000000,-202.000000,-161.00,-127.00,-154.60,-160.00,-202.00,-202.00,-123.00,31.93
-162.000000,-127.000000,-139.000000,-123.000000,-202.000000,-162.00,-127.00,-150.60,-139.00,-202.00,-202.00,-123.00,32.50
-204.50,-197.00,-201.00,-166.00,-209.00,-204.50,-197.00,-195.50,-201.00,-209.00,-209.00,-166.00,17.07
-160.00,-161.00,-147.00,-125.75,-203.00,-161.00,-147.00,-159.35,-160.00,-203.00,-203.00,-125.75,28.24
-182.07,-189.95,-180.50,-157.84,-228.17,-189.95,-180.50,-187.71,-182.07,-228.17,-228.17,-157.84,25.58
-162.00,-196.00,-200.00,-162.00,-207.00,-200.00,-162.00,-185.40,-196.00,-162.00,-207.00,-162.00,21.72
-162.00,-197.00,-200.00,-124.00,-203.00,-200.00,-162.00,-177.20,-197.00,-203.00,-203.00,-124.00,34.05
-1002.00,-822.00,-328.00,-294.00,-716.00,-822.00,-328.00,-632.40,-716.00,-1002.00,-1002.00,-294.00,310.93
-126.00,-125.00,-123.00,-122.00,-123.00,-125.00,-123.00,-123.80,-123.00,-123.00,-126.00,-122.00,1.64
86.99,74.84,33.79,36.55,86.96,36.55,86.96,63.83,74.84,33.79,33.79,86.99,26.64
