Exe0-1CCU,Exe1-1CCU,Exe2-1CCU,Exe3-1CCU,Exe4-1CCU,q1,q3,mean,median,mode,min,max,sstdev
-199.000000,-143.000000,-1002.000000,-1002.000000,-505.000000,-1002.00,-199.00,-570.20,-505.00,-1002.00,-1002.00,-143.00,417.57
-782.000000,-143.000000,-1002.000000,-1002.000000,-506.000000,-1002.00,-506.00,-687.00,-782.00,-1002.00,-1002.00,-143.00,366.12
-689.000000,-143.000000,-1002.000000,-599.000000,-506.000000,-689.00,-506.00,-587.80,-599.00,-1002.00,-1002.00,-143.00,310.83
-769.000000,-143.000000,-1002.000000,-614.000000,-506.000000,-769.00,-506.00,-606.80,-614.00,-1002.00,-1002.00,-143.00,319.30
-769.000000,-143.000000,-1002.000000,-674.000000,-406.000000,-769.00,-406.00,-598.80,-674.00,-1002.00,-1002.00,-143.00,332.46
-428.000000,-143.000000,-1002.000000,-674.000000,-335.000000,-674.00,-335.00,-516.40,-428.00,-1002.00,-1002.00,-143.00,331.96
-769.000000,-143.000000,-1002.000000,-674.000000,-335.000000,-769.00,-335.00,-584.60,-674.00,-1002.00,-1002.00,-143.00,344.07
-618.000000,-143.000000,-910.000000,-674.000000,-335.000000,-674.00,-335.00,-536.00,-618.00,-910.00,-910.00,-143.00,300.21
-617.000000,-143.000000,-674.000000,-674.000000,-335.000000,-674.00,-335.00,-488.60,-617.00,-674.00,-674.00,-143.00,238.89
-617.000000,-143.000000,-1002.000000,-674.000000,-335.000000,-674.00,-335.00,-554.20,-617.00,-1002.00,-1002.00,-143.00,330.13
-617.000000,-143.000000,-1002.000000,-1002.000000,-335.000000,-1002.00,-335.00,-619.80,-617.00,-1002.00,-1002.00,-143.00,387.50
-505.000000,-143.000000,-1002.000000,-1002.000000,-335.000000,-1002.00,-335.00,-597.40,-505.00,-1002.00,-1002.00,-143.00,390.92
-419.000000,-177.000000,-666.000000,-1002.000000,-335.000000,-666.00,-335.00,-519.80,-419.00,-1002.00,-1002.00,-177.00,322.38
-617.000000,-177.000000,-468.000000,-1002.000000,-335.000000,-617.00,-335.00,-519.80,-468.00,-1002.00,-1002.00,-177.00,314.77
-186.000000,-309.000000,-1002.000000,-1002.000000,-335.000000,-1002.00,-309.00,-566.80,-335.00,-1002.00,-1002.00,-186.00,401.25
-599.000000,-309.000000,-1002.000000,-1002.000000,-335.000000,-1002.00,-335.00,-649.40,-599.00,-1002.00,-1002.00,-309.00,341.29
-215.000000,-312.000000,-1002.000000,-1002.000000,-335.000000,-1002.00,-312.00,-573.20,-335.00,-1002.00,-1002.00,-215.00,394.02
-1002.000000,-312.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-864.00,-1002.00,-1002.00,-1002.00,-312.00,308.58
-1002.000000,-693.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-940.20,-1002.00,-1002.00,-1002.00,-693.00,138.19
-503.000000,-692.000000,-1002.000000,-1002.000000,-495.000000,-1002.00,-503.00,-738.80,-692.00,-1002.00,-1002.00,-495.00,252.87
-1002.000000,-695.000000,-405.000000,-1002.000000,-496.000000,-1002.00,-496.00,-720.00,-695.00,-1002.00,-1002.00,-405.00,277.97
-1002.000000,-405.000000,-1002.000000,-1002.000000,-492.000000,-1002.00,-492.00,-780.60,-1002.00,-1002.00,-1002.00,-405.00,304.72
-663.000000,-380.000000,-1002.000000,-1002.000000,-495.000000,-1002.00,-495.00,-708.40,-663.00,-1002.00,-1002.00,-380.00,286.29
-562.000000,-436.000000,-1002.000000,-1002.000000,-492.000000,-1002.00,-492.00,-698.80,-562.00,-1002.00,-1002.00,-436.00,280.36
-565.000000,-290.000000,-1002.000000,-1002.000000,-411.000000,-1002.00,-411.00,-654.00,-565.00,-1002.00,-1002.00,-290.00,332.29
-468.000000,-436.000000,-1002.000000,-1002.000000,-491.000000,-1002.00,-468.00,-679.80,-491.00,-1002.00,-1002.00,-436.00,294.77
-471.000000,-290.000000,-1002.000000,-1002.000000,-491.000000,-1002.00,-471.00,-651.20,-491.00,-1002.00,-1002.00,-290.00,329.67
-471.000000,-436.000000,-1002.000000,-1002.000000,-491.000000,-1002.00,-471.00,-680.40,-491.00,-1002.00,-1002.00,-436.00,294.24
-471.000000,-436.000000,-422.000000,-1002.000000,-491.000000,-491.00,-436.00,-564.40,-471.00,-1002.00,-1002.00,-422.00,246.16
-471.000000,-436.000000,-1002.000000,-1002.000000,-491.000000,-1002.00,-471.00,-680.40,-491.00,-1002.00,-1002.00,-436.00,294.24
-468.000000,-358.000000,-1002.000000,-1002.000000,-491.000000,-1002.00,-468.00,-664.20,-491.00,-1002.00,-1002.00,-358.00,312.44
-178.000000,-357.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-357.00,-708.20,-1002.00,-1002.00,-1002.00,-178.00,407.25
-281.000000,-357.000000,-806.000000,-1002.000000,-1002.000000,-1002.00,-357.00,-689.60,-806.00,-1002.00,-1002.00,-281.00,348.68
-259.000000,-245.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-259.00,-702.00,-1002.00,-1002.00,-1002.00,-245.00,410.82
-256.000000,-245.000000,-1002.000000,-1002.000000,-759.000000,-1002.00,-256.00,-652.80,-759.00,-1002.00,-1002.00,-245.00,380.43
-191.000000,-182.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-191.00,-675.80,-1002.00,-1002.00,-1002.00,-182.00,446.68
-222.000000,-182.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-222.00,-682.00,-1002.00,-1002.00,-1002.00,-182.00,438.41
-176.000000,-181.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-181.00,-672.60,-1002.00,-1002.00,-1002.00,-176.00,451.05
-139.000000,-182.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-665.40,-1002.00,-1002.00,-1002.00,-139.00,461.16
-138.000000,-146.000000,-1002.000000,-1002.000000,-479.000000,-1002.00,-146.00,-553.40,-479.00,-1002.00,-1002.00,-138.00,432.02
-138.000000,-145.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-145.00,-657.80,-1002.00,-1002.00,-1002.00,-138.00,471.32
-138.000000,-145.000000,-1002.000000,-1002.000000,-479.000000,-1002.00,-145.00,-553.20,-479.00,-1002.00,-1002.00,-138.00,432.25
-138.000000,-145.000000,-1002.000000,-1002.000000,-682.000000,-1002.00,-145.00,-593.80,-682.00,-1002.00,-1002.00,-138.00,433.07
-138.000000,-141.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-141.00,-657.00,-1002.00,-1002.00,-1002.00,-138.00,472.41
-138.000000,-138.000000,-1002.000000,-1002.000000,-1002.000000,-1002.00,-138.00,-656.40,-1002.00,-1002.00,-1002.00,-138.00,473.23
-138.000000,-138.000000,-1002.000000,-1002.000000,-719.000000,-1002.00,-138.00,-599.80,-719.00,-1002.00,-1002.00,-138.00,437.11
-138.000000,-138.000000,-1002.000000,-1002.000000,-718.000000,-1002.00,-138.00,-599.60,-718.00,-1002.00,-1002.00,-138.00,437.04
-138.000000,-135.000000,-1002.000000,-242.000000,-718.000000,-718.00,-138.00,-447.00,-242.00,-1002.00,-1002.00,-135.00,392.53
-138.000000,-138.000000,-1002.000000,-1002.000000,-718.000000,-1002.00,-138.00,-599.60,-718.00,-1002.00,-1002.00,-138.00,437.04
-138.000000,-138.000000,-1002.000000,-451.000000,-717.000000,-717.00,-138.00,-489.20,-451.00,-138.00,-1002.00,-138.00,375.17
-138.000000,-138.000000,-1002.000000,-127.000000,-718.000000,-718.00,-138.00,-424.60,-138.00,-138.00,-1002.00,-127.00,409.98
-138.000000,-138.000000,-1002.000000,-171.000000,-718.000000,-718.00,-138.00,-433.40,-171.00,-138.00,-1002.00,-138.00,402.39
-138.000000,-138.000000,-1002.000000,-127.000000,-718.000000,-718.00,-138.00,-424.60,-138.00,-138.00,-1002.00,-127.00,409.98
-135.000000,-138.000000,-1002.000000,-127.000000,-798.000000,-798.00,-135.00,-440.00,-138.00,-1002.00,-1002.00,-127.00,426.09
-135.000000,-132.000000,-1002.000000,-122.000000,-534.000000,-534.00,-132.00,-385.00,-135.00,-1002.00,-1002.00,-122.00,386.84
-135.000000,-138.000000,-1002.000000,-127.000000,-510.000000,-510.00,-135.00,-382.40,-138.00,-1002.00,-1002.00,-127.00,382.87
-135.000000,-135.000000,-1002.000000,-127.000000,-1002.000000,-1002.00,-135.00,-480.20,-135.00,-1002.00,-1002.00,-127.00,476.35
-135.000000,-134.000000,-1002.000000,-176.000000,-1002.000000,-1002.00,-135.00,-489.80,-176.00,-1002.00,-1002.00,-134.00,467.88
-135.000000,-133.000000,-1002.000000,-127.000000,-1002.000000,-1002.00,-133.00,-479.80,-135.00,-1002.00,-1002.00,-127.00,476.71
-135.000000,-124.000000,-1002.000000,-125.000000,-1002.000000,-1002.00,-125.00,-477.60,-135.00,-1002.00,-1002.00,-124.00,478.73
-123.000000,-122.000000,-1002.000000,-127.000000,-1002.000000,-1002.00,-123.00,-475.20,-127.00,-1002.00,-1002.00,-122.00,480.90
-120.000000,-122.000000,-1002.000000,-127.000000,-1002.000000,-1002.00,-122.00,-474.60,-127.00,-1002.00,-1002.00,-120.00,481.45
-123.000000,-122.000000,-1002.000000,-127.000000,-1002.000000,-1002.00,-123.00,-475.20,-127.00,-1002.00,-1002.00,-122.00,480.90
-125.000000,-122.000000,-1002.000000,-126.000000,-1002.000000,-1002.00,-125.00,-475.40,-126.00,-1002.00,-1002.00,-122.00,480.72
-125.000000,-122.000000,-1002.000000,-126.000000,-622.000000,-622.00,-125.00,-399.40,-126.00,-1002.00,-1002.00,-122.00,399.90
-125.000000,-122.000000,-1002.000000,-126.000000,-328.000000,-328.00,-125.00,-340.60,-126.00,-1002.00,-1002.00,-122.00,380.11
-125.000000,-122.000000,-1002.000000,-126.000000,-828.000000,-828.00,-125.00,-440.60,-126.00,-1002.00,-1002.00,-122.00,437.42
-125.000000,-122.000000,-1002.000000,-126.000000,-433.000000,-433.00,-125.00,-361.60,-126.00,-1002.00,-1002.00,-122.00,382.13
-125.000000,-122.000000,-1002.000000,-126.000000,-312.000000,-312.00,-125.00,-337.40,-126.00,-1002.00,-1002.00,-122.00,380.31
-125.000000,-122.000000,-1002.000000,-126.000000,-312.000000,-312.00,-125.00,-337.40,-126.00,-1002.00,-1002.00,-122.00,380.31
-125.000000,-122.000000,-1002.000000,-126.000000,-315.000000,-315.00,-125.00,-338.00,-126.00,-1002.00,-1002.00,-122.00,380.26
-125.000000,-122.000000,-1002.000000,-127.000000,-315.000000,-315.00,-125.00,-338.20,-127.00,-1002.00,-1002.00,-122.00,380.12
-121.000000,-122.000000,-1002.000000,-127.000000,-315.000000,-315.00,-122.00,-337.40,-127.00,-1002.00,-1002.00,-121.00,380.69
-129.000000,-122.000000,-1002.000000,-127.000000,-315.000000,-315.00,-127.00,-339.00,-129.00,-1002.00,-1002.00,-122.00,379.56
-124.000000,-122.000000,-1002.000000,-116.000000,-315.000000,-315.00,-122.00,-335.80,-124.00,-1002.00,-1002.00,-116.00,381.82
-769.00,-294.75,-1002.00,-1002.00,-854.00,-1002.00,-769.00,-784.35,-854.00,-1002.00,-1002.00,-294.75,291.35
-138.00,-138.00,-1002.00,-225.50,-335.00,-335.00,-138.00,-367.70,-225.50,-138.00,-1002.00,-138.00,363.71
-443.20,-259.45,-971.69,-734.72,-610.34,-734.72,-443.20,-603.88,-610.34,-971.69,-971.69,-259.45,272.44
-257.50,-143.00,-1002.00,-1002.00,-522.00,-1002.00,-257.50,-585.30,-522.00,-1002.00,-1002.00,-143.00,404.46
-1002.00,-143.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-830.20,-1002.00,-1002.00,-1002.00,-143.00,384.16
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-120.00,-122.00,-405.00,-116.00,-192.00,-192.00,-120.00,-191.00,-122.00,-405.00,-405.00,-116.00,123.72
347.45,240.60,112.68,377.66,268.62,240.60,347.45,269.40,268.62,112.68,112.68,377.66,103.93
