Exe1-8CCU,Exe0-8CCU,Exe2-8CCU,Exe3-8CCU,Exe4-8CCU,q1,q3,mean,median,mode,min,max,sstdev
-170.000000,-1002.000000,-925.000000,-1002.000000,-1002.000000,-1002.00,-925.00,-820.20,-1002.00,-1002.00,-1002.00,-170.00,365.00
-175.000000,-1002.000000,-922.000000,-1002.000000,-1002.000000,-1002.00,-922.00,-820.60,-1002.00,-1002.00,-1002.00,-175.00,362.56
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-924.000000,-1002.000000,-1002.000000,-1002.00,-924.00,-820.00,-1002.00,-1002.00,-1002.00,-170.00,364.93
-170.000000,-1002.000000,-641.000000,-1002.000000,-1002.000000,-1002.00,-641.00,-763.40,-1002.00,-1002.00,-1002.00,-170.00,366.71
-170.000000,-1002.000000,-566.000000,-1002.000000,-1002.000000,-1002.00,-566.00,-748.40,-1002.00,-1002.00,-1002.00,-170.00,374.42
-165.000000,-1002.000000,-182.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-670.60,-1002.00,-1002.00,-1002.00,-165.00,453.83
-166.000000,-1002.000000,-182.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-670.80,-1002.00,-1002.00,-1002.00,-166.00,453.55
-166.000000,-1002.000000,-182.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-670.80,-1002.00,-1002.00,-1002.00,-166.00,453.55
-165.000000,-1002.000000,-182.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-670.60,-1002.00,-1002.00,-1002.00,-165.00,453.83
-165.000000,-515.000000,-182.000000,-1002.000000,-1002.000000,-1002.00,-182.00,-573.20,-515.00,-1002.00,-1002.00,-165.00,415.57
-165.000000,-1002.000000,-182.000000,-1002.000000,-340.000000,-1002.00,-182.00,-538.20,-340.00,-1002.00,-1002.00,-165.00,428.85
-165.000000,-1002.000000,-182.000000,-707.000000,-335.000000,-707.00,-182.00,-478.20,-335.00,-1002.00,-1002.00,-165.00,365.05
-165.000000,-1002.000000,-182.000000,-1002.000000,-352.000000,-1002.00,-182.00,-540.60,-352.00,-1002.00,-1002.00,-165.00,427.50
-165.000000,-1002.000000,-182.000000,-1002.000000,-415.000000,-1002.00,-182.00,-553.20,-415.00,-1002.00,-1002.00,-165.00,421.44
-165.000000,-1002.000000,-182.000000,-1002.000000,-345.000000,-1002.00,-182.00,-539.20,-345.00,-1002.00,-1002.00,-165.00,428.28
-165.000000,-1002.000000,-182.000000,-1002.000000,-337.000000,-1002.00,-182.00,-537.60,-337.00,-1002.00,-1002.00,-165.00,429.20
-165.000000,-1002.000000,-182.000000,-1002.000000,-355.000000,-1002.00,-182.00,-541.20,-355.00,-1002.00,-1002.00,-165.00,427.17
-165.000000,-1002.000000,-182.000000,-1002.000000,-343.000000,-1002.00,-182.00,-538.80,-343.00,-1002.00,-1002.00,-165.00,428.51
-165.000000,-1002.000000,-182.000000,-1002.000000,-338.000000,-1002.00,-182.00,-537.80,-338.00,-1002.00,-1002.00,-165.00,429.09
-165.000000,-1002.000000,-182.000000,-1002.000000,-334.000000,-1002.00,-182.00,-537.00,-334.00,-1002.00,-1002.00,-165.00,429.55
-165.000000,-324.000000,-181.000000,-1002.000000,-366.000000,-366.00,-181.00,-407.60,-324.00,-1002.00,-1002.00,-165.00,343.60
-165.000000,-1002.000000,-181.000000,-1002.000000,-339.000000,-1002.00,-181.00,-537.80,-339.00,-1002.00,-1002.00,-165.00,429.18
-165.000000,-733.000000,-181.000000,-1002.000000,-336.000000,-733.00,-181.00,-483.40,-336.00,-1002.00,-1002.00,-165.00,369.39
-165.000000,-769.000000,-181.000000,-1002.000000,-339.000000,-769.00,-181.00,-491.20,-339.00,-1002.00,-1002.00,-165.00,375.46
-163.000000,-1002.000000,-181.000000,-1002.000000,-353.000000,-1002.00,-181.00,-540.20,-353.00,-1002.00,-1002.00,-163.00,428.04
-163.000000,-718.000000,-181.000000,-1002.000000,-198.000000,-718.00,-181.00,-452.40,-198.00,-1002.00,-1002.00,-163.00,385.59
-163.000000,-1002.000000,-184.000000,-1002.000000,-199.000000,-1002.00,-184.00,-510.00,-199.00,-1002.00,-1002.00,-163.00,449.31
-163.000000,-1002.000000,-788.000000,-433.000000,-199.000000,-788.00,-199.00,-517.00,-433.00,-1002.00,-1002.00,-163.00,368.16
-160.000000,-1002.000000,-626.000000,-433.000000,-199.000000,-626.00,-199.00,-484.00,-433.00,-1002.00,-1002.00,-160.00,345.43
-163.000000,-1002.000000,-409.000000,-394.000000,-197.000000,-409.00,-197.00,-433.00,-394.00,-1002.00,-1002.00,-163.00,337.07
-162.000000,-297.000000,-625.000000,-428.000000,-199.000000,-428.00,-199.00,-342.20,-297.00,-625.00,-625.00,-162.00,188.65
-160.000000,-293.000000,-705.000000,-433.000000,-200.000000,-433.00,-200.00,-358.20,-293.00,-705.00,-705.00,-160.00,220.47
-163.000000,-394.000000,-705.000000,-433.000000,-199.000000,-433.00,-199.00,-378.80,-394.00,-705.00,-705.00,-163.00,217.07
-163.000000,-305.000000,-705.000000,-433.000000,-199.000000,-433.00,-199.00,-361.00,-305.00,-705.00,-705.00,-163.00,219.15
-163.000000,-297.000000,-705.000000,-433.000000,-199.000000,-433.00,-199.00,-359.40,-297.00,-705.00,-705.00,-163.00,219.69
-152.000000,-299.000000,-705.000000,-433.000000,-199.000000,-433.00,-199.00,-357.60,-299.00,-705.00,-705.00,-152.00,222.05
-152.000000,-257.000000,-705.000000,-839.000000,-198.000000,-705.00,-198.00,-430.20,-257.00,-839.00,-839.00,-152.00,317.78
-153.000000,-257.000000,-575.000000,-1002.000000,-199.000000,-575.00,-199.00,-437.20,-257.00,-1002.00,-1002.00,-153.00,356.36
-153.000000,-257.000000,-572.000000,-1002.000000,-199.000000,-572.00,-199.00,-436.60,-257.00,-1002.00,-1002.00,-153.00,356.07
-125.000000,-257.000000,-386.000000,-859.000000,-197.000000,-386.00,-197.00,-364.80,-257.00,-859.00,-859.00,-125.00,292.39
-125.000000,-257.000000,-473.000000,-859.000000,-199.000000,-473.00,-199.00,-382.60,-257.00,-859.00,-859.00,-125.00,296.21
-122.000000,-258.000000,-410.000000,-859.000000,-200.000000,-410.00,-200.00,-369.80,-258.00,-859.00,-859.00,-122.00,293.12
-122.000000,-255.000000,-410.000000,-336.000000,-136.000000,-336.00,-136.00,-251.80,-255.00,-410.00,-410.00,-122.00,124.88
-122.000000,-257.000000,-410.000000,-766.000000,-136.000000,-410.00,-136.00,-338.20,-257.00,-766.00,-766.00,-122.00,265.70
-122.000000,-172.000000,-410.000000,-687.000000,-136.000000,-410.00,-136.00,-305.40,-172.00,-687.00,-687.00,-122.00,243.25
-122.000000,-257.000000,-410.000000,-1002.000000,-138.000000,-410.00,-138.00,-385.80,-257.00,-1002.00,-1002.00,-122.00,363.27
-122.000000,-259.000000,-410.000000,-1002.000000,-200.000000,-410.00,-200.00,-398.60,-259.00,-1002.00,-1002.00,-122.00,353.43
-122.000000,-257.000000,-410.000000,-1002.000000,-200.000000,-410.00,-200.00,-398.20,-257.00,-1002.00,-1002.00,-122.00,353.63
-122.000000,-257.000000,-410.000000,-1002.000000,-198.000000,-410.00,-198.00,-397.80,-257.00,-1002.00,-1002.00,-122.00,353.91
-121.000000,-256.000000,-410.000000,-1002.000000,-202.000000,-410.00,-202.00,-398.20,-256.00,-1002.00,-1002.00,-121.00,353.65
-121.000000,-256.000000,-410.000000,-1002.000000,-199.000000,-410.00,-199.00,-397.60,-256.00,-1002.00,-1002.00,-121.00,354.07
-121.000000,-256.000000,-410.000000,-168.000000,-200.000000,-256.00,-168.00,-231.00,-200.00,-410.00,-410.00,-121.00,111.46
-121.000000,-256.000000,-410.000000,-165.000000,-199.000000,-256.00,-165.00,-230.20,-199.00,-410.00,-410.00,-121.00,111.96
-121.000000,-256.000000,-410.000000,-1002.000000,-198.000000,-410.00,-198.00,-397.40,-256.00,-1002.00,-1002.00,-121.00,354.21
-121.000000,-256.000000,-410.000000,-1002.000000,-199.000000,-410.00,-199.00,-397.60,-256.00,-1002.00,-1002.00,-121.00,354.07
-121.000000,-256.000000,-410.000000,-1002.000000,-198.000000,-410.00,-198.00,-397.40,-256.00,-1002.00,-1002.00,-121.00,354.21
-121.000000,-256.000000,-410.000000,-153.000000,-199.000000,-256.00,-153.00,-227.80,-199.00,-410.00,-410.00,-121.00,113.82
-121.000000,-256.000000,-410.000000,-155.000000,-201.000000,-256.00,-155.00,-228.60,-201.00,-410.00,-410.00,-121.00,113.37
-121.000000,-256.000000,-410.000000,-153.000000,-200.000000,-256.00,-153.00,-228.00,-200.00,-410.00,-410.00,-121.00,113.76
-121.000000,-256.000000,-410.000000,-153.000000,-199.000000,-256.00,-153.00,-227.80,-199.00,-410.00,-410.00,-121.00,113.82
-121.000000,-177.000000,-410.000000,-153.000000,-199.000000,-199.00,-153.00,-212.00,-177.00,-410.00,-410.00,-121.00,114.41
-121.000000,-177.000000,-361.000000,-153.000000,-198.000000,-198.00,-153.00,-202.00,-177.00,-361.00,-361.00,-121.00,93.39
-121.000000,-151.000000,-410.000000,-153.000000,-259.000000,-259.00,-151.00,-218.80,-153.00,-410.00,-410.00,-121.00,119.02
-121.000000,-142.000000,-410.000000,-153.000000,-259.000000,-259.00,-142.00,-217.00,-153.00,-410.00,-410.00,-121.00,120.36
-121.000000,-138.000000,-410.000000,-153.000000,-200.000000,-200.00,-138.00,-204.40,-153.00,-410.00,-410.00,-121.00,118.64
-334.00,-1002.00,-951.00,-1002.00,-1002.00,-1002.00,-951.00,-858.20,-1002.00,-1002.00,-1002.00,-334.00,293.87
-125.00,-257.00,-409.75,-431.75,-199.00,-409.75,-199.00,-284.50,-257.00,-431.75,-431.75,-125.00,133.11
-320.10,-623.95,-602.75,-730.62,-563.86,-623.95,-563.86,-568.26,-602.75,-730.62,-730.62,-320.10,151.87
-165.00,-616.50,-524.50,-1002.00,-344.00,-616.50,-344.00,-530.40,-524.50,-1002.00,-1002.00,-165.00,315.48
-165.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-834.60,-1002.00,-1002.00,-1002.00,-165.00,374.32
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-121.00,-138.00,-181.00,-153.00,-136.00,-153.00,-136.00,-145.80,-138.00,-181.00,-181.00,-121.00,22.71
303.51,369.02,321.39,355.52,378.07,321.39,369.02,345.50,355.52,303.51,303.51,378.07,31.85
