Exe1-8CCU,Exe0-8CCU,Exe2-8CCU,Exe3-8CCU,Exe4-8CCU,q1,q3,mean,median,mode,min,max,sstdev
-141.000000,-1002.000000,-170.000000,-130.000000,-1002.000000,-1002.00,-141.00,-489.00,-170.00,-1002.00,-1002.00,-130.00,468.53
-141.000000,-1002.000000,-136.000000,-133.000000,-465.000000,-465.00,-136.00,-375.40,-141.00,-1002.00,-1002.00,-133.00,378.04
-141.000000,-1002.000000,-138.000000,-132.000000,-1002.000000,-1002.00,-138.00,-483.00,-141.00,-1002.00,-1002.00,-132.00,473.79
-141.000000,-1002.000000,-140.000000,-138.000000,-1002.000000,-1002.00,-140.00,-484.60,-141.00,-1002.00,-1002.00,-138.00,472.32
-141.000000,-1002.000000,-133.000000,-138.000000,-289.000000,-289.00,-138.00,-340.60,-141.00,-1002.00,-1002.00,-133.00,375.53
-141.000000,-745.000000,-131.000000,-138.000000,-1002.000000,-745.00,-138.00,-431.40,-141.00,-1002.00,-1002.00,-131.00,413.70
-141.000000,-745.000000,-174.000000,-138.000000,-1002.000000,-745.00,-141.00,-440.00,-174.00,-1002.00,-1002.00,-138.00,406.27
-141.000000,-824.000000,-174.000000,-660.000000,-1002.000000,-824.00,-174.00,-560.20,-660.00,-1002.00,-1002.00,-141.00,387.17
-141.000000,-241.000000,-176.000000,-660.000000,-370.000000,-370.00,-176.00,-317.60,-241.00,-660.00,-660.00,-141.00,210.41
-141.000000,-241.000000,-174.000000,-174.000000,-370.000000,-241.00,-174.00,-220.00,-174.00,-174.00,-370.00,-141.00,91.40
-141.000000,-178.000000,-1002.000000,-181.000000,-370.000000,-370.00,-178.00,-374.40,-181.00,-1002.00,-1002.00,-141.00,362.06
-1002.000000,-199.000000,-176.000000,-660.000000,-370.000000,-660.00,-199.00,-481.40,-370.00,-1002.00,-1002.00,-176.00,349.41
-1002.000000,-200.000000,-170.000000,-660.000000,-286.000000,-660.00,-200.00,-463.60,-286.00,-1002.00,-1002.00,-170.00,359.05
-1002.000000,-824.000000,-175.000000,-660.000000,-281.000000,-824.00,-281.00,-588.40,-660.00,-1002.00,-1002.00,-175.00,352.52
-1002.000000,-824.000000,-175.000000,-660.000000,-277.000000,-824.00,-277.00,-587.60,-660.00,-1002.00,-1002.00,-175.00,353.40
-567.000000,-728.000000,-175.000000,-660.000000,-278.000000,-660.00,-278.00,-481.60,-567.00,-728.00,-728.00,-175.00,242.53
-1002.000000,-745.000000,-174.000000,-310.000000,-211.000000,-745.00,-211.00,-488.40,-310.00,-1002.00,-1002.00,-174.00,366.49
-1002.000000,-1002.000000,-164.000000,-660.000000,-211.000000,-1002.00,-211.00,-607.80,-660.00,-1002.00,-1002.00,-164.00,408.63
-1002.000000,-1002.000000,-174.000000,-541.000000,-211.000000,-1002.00,-211.00,-586.00,-541.00,-1002.00,-1002.00,-174.00,405.74
-1002.000000,-1002.000000,-174.000000,-660.000000,-211.000000,-1002.00,-211.00,-609.80,-660.00,-1002.00,-1002.00,-174.00,405.93
-1002.000000,-1002.000000,-174.000000,-660.000000,-211.000000,-1002.00,-211.00,-609.80,-660.00,-1002.00,-1002.00,-174.00,405.93
-1002.000000,-1002.000000,-174.000000,-660.000000,-202.000000,-1002.00,-202.00,-608.00,-660.00,-1002.00,-1002.00,-174.00,408.16
-1002.000000,-738.000000,-174.000000,-660.000000,-213.000000,-738.00,-213.00,-557.40,-660.00,-1002.00,-1002.00,-174.00,355.82
-1002.000000,-1002.000000,-174.000000,-1002.000000,-213.000000,-1002.00,-213.00,-678.60,-1002.00,-1002.00,-1002.00,-174.00,443.05
-1002.000000,-1002.000000,-174.000000,-180.000000,-170.000000,-1002.00,-174.00,-505.60,-180.00,-1002.00,-1002.00,-170.00,453.16
-1002.000000,-350.000000,-174.000000,-1002.000000,-213.000000,-1002.00,-213.00,-548.20,-350.00,-1002.00,-1002.00,-174.00,419.39
-342.000000,-1002.000000,-174.000000,-1002.000000,-213.000000,-1002.00,-213.00,-546.60,-342.00,-1002.00,-1002.00,-174.00,420.34
-1001.000000,-1002.000000,-174.000000,-1002.000000,-213.000000,-1002.00,-213.00,-678.40,-1001.00,-1002.00,-1002.00,-174.00,442.87
-995.000000,-1002.000000,-174.000000,-1002.000000,-213.000000,-1002.00,-213.00,-677.20,-995.00,-1002.00,-1002.00,-174.00,441.78
-996.000000,-524.000000,-136.000000,-1002.000000,-213.000000,-996.00,-213.00,-574.20,-524.00,-1002.00,-1002.00,-136.00,414.11
-263.000000,-1002.000000,-166.000000,-1002.000000,-213.000000,-1002.00,-213.00,-529.20,-263.00,-1002.00,-1002.00,-166.00,432.97
-266.000000,-1002.000000,-176.000000,-1002.000000,-213.000000,-1002.00,-213.00,-531.80,-266.00,-1002.00,-1002.00,-176.00,430.42
-265.000000,-1002.000000,-168.000000,-1002.000000,-163.000000,-1002.00,-168.00,-520.00,-265.00,-1002.00,-1002.00,-163.00,441.88
-177.000000,-374.000000,-168.000000,-1002.000000,-358.000000,-374.00,-177.00,-415.80,-358.00,-1002.00,-1002.00,-168.00,341.74
-176.000000,-1002.000000,-168.000000,-1002.000000,-359.000000,-1002.00,-176.00,-541.40,-359.00,-1002.00,-1002.00,-168.00,427.35
-176.000000,-1002.000000,-168.000000,-1002.000000,-356.000000,-1002.00,-176.00,-540.80,-356.00,-1002.00,-1002.00,-168.00,427.67
-175.000000,-1002.000000,-168.000000,-1002.000000,-172.000000,-1002.00,-172.00,-503.80,-175.00,-1002.00,-1002.00,-168.00,454.80
-997.000000,-1002.000000,-166.000000,-1002.000000,-356.000000,-1002.00,-356.00,-704.60,-997.00,-1002.00,-1002.00,-166.00,410.49
-994.000000,-1002.000000,-165.000000,-1002.000000,-164.000000,-1002.00,-165.00,-665.40,-994.00,-1002.00,-1002.00,-164.00,457.27
-995.000000,-1002.000000,-166.000000,-1002.000000,-166.000000,-1002.00,-166.00,-666.20,-995.00,-1002.00,-1002.00,-166.00,456.63
-1002.000000,-179.000000,-165.000000,-1002.000000,-1002.000000,-1002.00,-179.00,-670.00,-1002.00,-1002.00,-1002.00,-165.00,454.64
-1002.000000,-179.000000,-166.000000,-1002.000000,-166.000000,-1002.00,-166.00,-503.00,-179.00,-1002.00,-1002.00,-166.00,455.55
-1002.000000,-179.000000,-165.000000,-1002.000000,-1002.000000,-1002.00,-179.00,-670.00,-1002.00,-1002.00,-1002.00,-165.00,454.64
-1002.000000,-1002.000000,-137.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-829.00,-1002.00,-1002.00,-1002.00,-137.00,386.84
-1002.000000,-179.000000,-137.000000,-1002.000000,-1002.000000,-1002.00,-179.00,-664.40,-1002.00,-1002.00,-1002.00,-137.00,462.52
-1002.000000,-1002.000000,-158.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-833.20,-1002.00,-1002.00,-1002.00,-158.00,377.45
-1002.000000,-1002.000000,-158.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-833.20,-1002.00,-1002.00,-1002.00,-158.00,377.45
-1002.000000,-1002.000000,-158.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-833.20,-1002.00,-1002.00,-1002.00,-158.00,377.45
-1002.000000,-1002.000000,-158.000000,-856.000000,-1002.000000,-1002.00,-856.00,-804.00,-1002.00,-1002.00,-1002.00,-158.00,366.62
-1002.000000,-1002.000000,-138.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-829.20,-1002.00,-1002.00,-1002.00,-138.00,386.39
-1002.000000,-1002.000000,-175.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-836.60,-1002.00,-1002.00,-1002.00,-175.00,369.85
-1002.000000,-1002.000000,-175.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-836.60,-1002.00,-1002.00,-1002.00,-175.00,369.85
-939.000000,-803.000000,-175.000000,-1002.000000,-1002.000000,-1002.00,-803.00,-784.20,-939.00,-1002.00,-1002.00,-175.00,350.11
-1002.000000,-1002.000000,-175.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-836.60,-1002.00,-1002.00,-1002.00,-175.00,369.85
-1002.000000,-1002.000000,-150.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-831.60,-1002.00,-1002.00,-1002.00,-150.00,381.03
-1002.000000,-1002.000000,-175.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-836.60,-1002.00,-1002.00,-1002.00,-175.00,369.85
-1002.000000,-1002.000000,-138.000000,-1002.000000,-1002.000000,-1002.00,-1002.00,-829.20,-1002.00,-1002.00,-1002.00,-138.00,386.39
-1002.000000,-1001.000000,-175.000000,-213.000000,-1002.000000,-1002.00,-213.00,-678.60,-1001.00,-1002.00,-1002.00,-175.00,442.58
-1002.000000,-775.000000,-140.000000,-213.000000,-1002.000000,-1002.00,-213.00,-626.40,-775.00,-1002.00,-1002.00,-140.00,421.82
-1002.000000,-1002.000000,-175.000000,-213.000000,-1002.000000,-1002.00,-213.00,-678.80,-1002.00,-1002.00,-1002.00,-175.00,442.76
-303.000000,-200.000000,-173.000000,-193.000000,-1002.000000,-303.00,-193.00,-374.20,-200.00,-1002.00,-1002.00,-173.00,354.56
-701.000000,-1002.000000,-137.000000,-185.000000,-1002.000000,-1002.00,-185.00,-605.40,-701.00,-1002.00,-1002.00,-137.00,424.22
-631.000000,-1002.000000,-170.000000,-194.000000,-1002.000000,-1002.00,-194.00,-599.80,-631.00,-1002.00,-1002.00,-170.00,410.46
-543.000000,-1002.000000,-165.000000,-187.000000,-1002.000000,-1002.00,-187.00,-579.80,-543.00,-1002.00,-1002.00,-165.00,413.59
-466.000000,-1002.000000,-136.000000,-192.000000,-1002.000000,-1002.00,-192.00,-559.60,-466.00,-1002.00,-1002.00,-136.00,422.72
-466.000000,-1002.000000,-138.000000,-192.000000,-1002.000000,-1002.00,-192.00,-560.00,-466.00,-1002.00,-1002.00,-138.00,422.22
-466.000000,-1002.000000,-138.000000,-176.000000,-514.000000,-514.00,-176.00,-459.20,-466.00,-1002.00,-1002.00,-138.00,346.79
-467.000000,-1002.000000,-173.000000,-175.000000,-1002.000000,-1002.00,-175.00,-563.80,-467.00,-1002.00,-1002.00,-173.00,417.52
-466.000000,-1002.000000,-158.000000,-213.000000,-1002.000000,-1002.00,-213.00,-568.20,-466.00,-1002.00,-1002.00,-158.00,412.69
-393.000000,-1002.000000,-173.000000,-213.000000,-1002.000000,-1002.00,-213.00,-556.60,-393.00,-1002.00,-1002.00,-173.00,414.95
-245.000000,-1002.000000,-173.000000,-213.000000,-1002.000000,-1002.00,-213.00,-527.00,-245.00,-1002.00,-1002.00,-173.00,434.36
-466.000000,-1002.000000,-158.000000,-213.000000,-1002.000000,-1002.00,-213.00,-568.20,-466.00,-1002.00,-1002.00,-158.00,412.69
-1002.00,-1002.00,-175.00,-1002.00,-1002.00,-1002.00,-1002.00,-836.60,-1002.00,-1002.00,-1002.00,-175.00,369.85
-258.50,-743.25,-162.50,-213.00,-286.00,-286.00,-213.00,-332.65,-258.50,-743.25,-743.25,-162.50,234.27
-670.53,-839.00,-269.13,-690.55,-706.87,-706.87,-670.53,-635.22,-690.55,-839.00,-839.00,-269.13,215.05
-846.50,-1002.00,-173.50,-1002.00,-1002.00,-1002.00,-846.50,-805.20,-1002.00,-1002.00,-1002.00,-173.50,359.49
-1002.00,-1002.00,-174.00,-1002.00,-1002.00,-1002.00,-1002.00,-836.40,-1002.00,-1002.00,-1002.00,-174.00,370.29
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-139.00,-178.00,-131.00,-130.00,-163.00,-163.00,-131.00,-148.20,-139.00,-178.00,-178.00,-130.00,21.32
367.12,268.82,266.21,372.08,359.38,268.82,367.12,326.72,359.38,266.21,266.21,372.08,54.25
