Exe4-1CCU,Exe2-1CCU,Exe3-1CCU,Exe1-1CCU,Exe0-1CCU,q1,q3,mean,median,mode,min,max,sstdev
-173.000000,-170.000000,-122.000000,-176.000000,-1002.000000,-176.00,-170.00,-328.60,-173.00,-1002.00,-1002.00,-122.00,377.10
-171.000000,-429.000000,-122.000000,-178.000000,-1002.000000,-429.00,-171.00,-380.40,-178.00,-1002.00,-1002.00,-122.00,367.54
-171.000000,-431.000000,-122.000000,-178.000000,-1002.000000,-431.00,-171.00,-380.80,-178.00,-1002.00,-1002.00,-122.00,367.60
-170.000000,-356.000000,-122.000000,-173.000000,-1002.000000,-356.00,-170.00,-364.60,-173.00,-1002.00,-1002.00,-122.00,367.35
-170.000000,-354.000000,-122.000000,-167.000000,-1002.000000,-354.00,-167.00,-363.00,-170.00,-1002.00,-1002.00,-122.00,368.15
-170.000000,-1002.000000,-122.000000,-173.000000,-1002.000000,-1002.00,-170.00,-493.80,-173.00,-1002.00,-1002.00,-122.00,464.36
-170.000000,-787.000000,-122.000000,-173.000000,-1002.000000,-787.00,-170.00,-450.80,-173.00,-1002.00,-1002.00,-122.00,412.61
-170.000000,-787.000000,-122.000000,-130.000000,-1002.000000,-787.00,-130.00,-442.20,-170.00,-1002.00,-1002.00,-122.00,420.22
-170.000000,-754.000000,-122.000000,-130.000000,-1002.000000,-754.00,-130.00,-435.60,-170.00,-1002.00,-1002.00,-122.00,413.66
-171.000000,-598.000000,-123.000000,-128.000000,-1002.000000,-598.00,-128.00,-404.40,-171.00,-1002.00,-1002.00,-123.00,388.80
-173.000000,-655.000000,-123.000000,-128.000000,-328.000000,-328.00,-128.00,-281.40,-173.00,-655.00,-655.00,-123.00,224.79
-173.000000,-598.000000,-122.000000,-127.000000,-386.000000,-386.00,-127.00,-281.20,-173.00,-598.00,-598.00,-122.00,207.47
-169.000000,-348.000000,-123.000000,-127.000000,-1002.000000,-348.00,-127.00,-353.80,-169.00,-1002.00,-1002.00,-123.00,373.85
-167.000000,-822.000000,-121.000000,-127.000000,-1002.000000,-822.00,-127.00,-447.80,-167.00,-1002.00,-1002.00,-121.00,428.87
-166.000000,-1002.000000,-121.000000,-127.000000,-265.000000,-265.00,-127.00,-336.20,-166.00,-1002.00,-1002.00,-121.00,376.63
-166.000000,-1002.000000,-121.000000,-127.000000,-1002.000000,-1002.00,-127.00,-483.60,-166.00,-1002.00,-1002.00,-121.00,473.55
-166.000000,-1002.000000,-121.000000,-127.000000,-268.000000,-268.00,-127.00,-336.80,-166.00,-1002.00,-1002.00,-121.00,376.49
-166.000000,-283.000000,-121.000000,-127.000000,-286.000000,-283.00,-127.00,-196.60,-166.00,-286.00,-286.00,-121.00,82.09
-166.000000,-1002.000000,-121.000000,-127.000000,-190.000000,-190.00,-127.00,-321.20,-166.00,-1002.00,-1002.00,-121.00,381.64
-166.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-483.40,-166.00,-1002.00,-1002.00,-121.00,473.74
-166.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-483.40,-166.00,-1002.00,-1002.00,-121.00,473.74
-166.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-483.40,-166.00,-1002.00,-1002.00,-121.00,473.74
-166.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-483.40,-166.00,-1002.00,-1002.00,-121.00,473.74
-166.000000,-1002.000000,-121.000000,-124.000000,-298.000000,-298.00,-124.00,-342.20,-166.00,-1002.00,-1002.00,-121.00,375.79
-165.000000,-547.000000,-121.000000,-126.000000,-190.000000,-190.00,-126.00,-229.80,-165.00,-547.00,-547.00,-121.00,179.59
-162.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-482.60,-162.00,-1002.00,-1002.00,-121.00,474.41
-162.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-482.60,-162.00,-1002.00,-1002.00,-121.00,474.41
-162.000000,-1002.000000,-121.000000,-125.000000,-1002.000000,-1002.00,-125.00,-482.40,-162.00,-1002.00,-1002.00,-121.00,474.60
-162.000000,-1002.000000,-121.000000,-125.000000,-1002.000000,-1002.00,-125.00,-482.40,-162.00,-1002.00,-1002.00,-121.00,474.60
-162.000000,-1002.000000,-121.000000,-125.000000,-1002.000000,-1002.00,-125.00,-482.40,-162.00,-1002.00,-1002.00,-121.00,474.60
-162.000000,-1002.000000,-121.000000,-125.000000,-1002.000000,-1002.00,-125.00,-482.40,-162.00,-1002.00,-1002.00,-121.00,474.60
-164.000000,-1002.000000,-121.000000,-126.000000,-1002.000000,-1002.00,-126.00,-483.00,-164.00,-1002.00,-1002.00,-121.00,474.07
-164.000000,-717.000000,-121.000000,-156.000000,-1002.000000,-717.00,-156.00,-432.00,-164.00,-1002.00,-1002.00,-121.00,403.38
